"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","REGION","LLAVE_PANEL","ESTRATO","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","I339_1","D341_T","I342","D344","I345_1","I348","D347_T","D350","D351_T","INGTOT","INGTOTP","ingtrabw","RESIDENT","fa_def25"
2025,"01","23108",1,"0048",1,1,"202501231081004812",1,2,2,1,2,,2,41,2,2,7,10,1983,1,,,,,,,,,,,,,,,,3221,8610,3,2,,,5,9998,0,0,12,12,12,12,0,48,,48,1,,1,2,2,1,4,2000,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,10,1,,2,2,2,2,2,2,10,7,1,2000,,,,,,,,,2000,2000,2000,1,930.2515925887747
2025,"01","23108",1,"0048",1,1,"202501231081004813",1,3,3,1,2,,1,20,3,1,4,3,2004,1,,,,,,,,,,,,,,,,7513,1071,4,,3,2,1,3,0,3,0,3,0,3,0,9,,,1,,1,1,,,,,,,,,,,,2,5,2,2,3,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,819.7500259269973
2025,"01","23108",1,"0048",1,1,"202501231081004814",1,4,3,1,2,,2,19,4,1,10,12,2005,1,,,,,,,,,,,,,,,,7513,1071,4,,3,2,1,3,0,3,0,3,0,3,0,9,,,1,,1,1,,,,,,,,,,,,2,5,2,2,2,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,908.6470727224444
2025,"01","22079",1,"0073",1,1,"202401220791007311",1,1,1,1,2,,1,64,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","22079",1,"0073",1,1,"202401220791007312",1,2,2,1,2,,2,65,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","22079",1,"0073",1,1,"202501220791007313",1,3,3,1,2,,1,35,3,3,3,3,1989,1,,,,,,,,,,,,,,,,7422,4321,3,5,1,,1,4,0,8,8,8,8,8,5,45,,45,1,,1,1,1,2,4,1200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,,1200,1200,1200,1,844.7154930438187
2025,"01","24160",1,"0022",1,1,"202401241601002211",1,1,1,1,2,,2,42,1,1,25,1,1983,1,,,,,,,,,,,,,,,,7353,1410,3,5,3,2,1,7,0,10,0,10,0,10,0,30,,30,1,,1,1,1,2,2,200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,866,,,,,,,,,866,866,866,1,1005.4547045438193
2025,"01","24160",1,"0022",1,1,"202401241601002212",1,2,2,1,2,,1,44,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","24160",1,"0022",1,1,"202401241601002213",1,3,3,1,2,,1,14,3,3,25,2,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,886.0200043565752
2025,"01","29284",1,"0024",1,1,"202501292841002411",1,1,1,1,2,,1,64,1,1,4,9,1960,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,2,11,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,975.8361797291376
2025,"01","29284",1,"0024",1,1,"202501292841002412",1,2,2,1,2,,2,51,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","29284",1,"0024",1,1,"202501292841002413",1,3,3,1,2,,1,27,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","29284",1,"0024",1,1,"202501292841002414",1,4,3,1,2,,1,25,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","18852",1,"0054",1,1,"202410188521005411",1,1,1,1,2,,1,45,1,1,7,5,1979,1,,,,,,,,,,,,,,,,5212,4771,3,5,2,2,1,4,0,11,11,11,11,11,11,66,,66,1,,2,,2,2,3,1400,,,,,,,,,,,,,,,1,3,1,1,2,,1,2,2,,2,,2,,2,,2,,2,,1,1,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,2800,,,,,,,,,2800,2800,2800,1,1130.0090832726517
2025,"01","22892",1,"0048",1,1,"202501228921004811",1,1,1,1,2,,1,76,1,1,5,6,1948,1,,,,,,,,,,,,,,,,5223,4711,9,,2,2,1,2,2,3,2,3,3,2,2,17,,17,1,,2,,2,,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,6,5,,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,,1,732.0688827748847
2025,"01","22892",1,"0048",1,1,"202501228921004812",1,2,2,1,2,,2,69,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","22892",1,"0048",1,1,"202501228921004813",1,3,3,1,2,,1,42,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","22892",1,"0048",1,1,"202501228921004814",1,4,3,1,2,,2,38,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","22892",1,"0048",1,1,"202501228921004815",1,5,3,1,2,,1,32,5,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","28024",1,"0001",1,1,"202401280241000111",1,1,1,1,2,,1,68,1,1,8,9,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,708.6888071788211
2025,"01","28024",1,"0001",1,1,"202401280241000112",1,2,3,1,2,,1,47,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","28024",1,"0001",1,1,"202401280241000114",1,3,3,1,2,,1,40,3,3,4,8,1984,1,,,,,,,,,,,,,,,,7128,4330,2,,3,2,1,1,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,1,,,1080,,,,,,,1080,1080,1080,1,853.7107835299647
2025,"01","2374202",1,"0115",1,1,"20241023742021011511",1,1,1,1,2,,2,46,1,1,24,7,1978,2,1,,,,,,,,,,,,,,,2342,8510,3,2,,,5,9998,0,0,0,0,0,0,0,0,,39,2,39,2,,2,2,4,2500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,5,,2,2,2,2,2,2,10,7,1,2500,,,,,,,,50,2500,2500,2550,1,786.0698947777091
2025,"01","2374202",1,"0115",1,1,"20241023742021011512",1,2,3,1,2,,2,17,2,1,9,99,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,939.1091165038578
2025,"01","2374202",1,"0115",1,1,"20241023742021011513",1,3,3,1,2,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","25937",1,"0065",1,1,"202310259371006511",1,1,1,1,2,,1,37,1,1,1,5,1987,1,,,,,,,,,,,,,,,,9629,4630,3,5,2,2,1,5,0,11,11,1,11,11,11,56,,56,1,,2,,2,2,2,450,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,1949,,,,,,,,,1949,1949,1949,1,1901.234220788815
2025,"01","25937",1,"0065",1,1,"202310259371006512",1,2,2,1,2,,2,36,2,2,9,2,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,1782.104432585232
2025,"01","25937",1,"0065",1,1,"202310259371006513",1,3,3,1,2,,1,15,3,3,29,1,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,1570.4140325639353
2025,"01","25937",1,"0065",1,1,"202310259371006514",1,4,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","25937",1,"0065",1,1,"202310259371006515",1,5,3,1,2,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","17411",1,"0003",1,1,"202501174111000311",1,1,1,1,2,,1,53,1,1,23,12,1971,1,,,,,,,,,,,,,,,,9622,8423,3,2,,,5,9998,11,11,11,11,11,11,0,66,,66,1,,2,,2,2,4,2000,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2000,,,,,,,,,2000,2000,2000,1,481.4637439860283
2025,"01","17411",1,"0003",1,1,"202501174111000312",1,2,2,1,2,,2,47,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","17411",1,"0003",1,1,"202501174111000313",1,3,3,1,2,,1,27,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","17411",1,"0003",1,1,"202501174111000314",1,4,3,1,2,,2,20,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","17411",1,"0003",1,1,"202501174111000315",1,5,3,1,2,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2734002",1,"0019",1,1,"20250127340021001911",1,1,1,1,2,,1,74,1,1,28,6,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,6,5,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,932.8705323243461
2025,"01","2734002",1,"0019",1,1,"20250127340021001912",1,2,2,1,2,,2,71,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2734002",1,"0019",1,1,"20250127340021001913",1,3,3,1,2,,2,42,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2734002",1,"0019",1,1,"20250127340021001914",1,4,3,1,2,,1,40,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","18160",1,"0047",1,1,"202410181601004711",1,1,1,1,2,,1,28,1,1,3,9,1996,1,,,,,,,,,,,,,,,,5141,9602,3,5,3,2,1,3,0,8,8,8,8,5,7,44,,44,1,,2,,2,1,2,350,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1516,,,,,,,,,1516,1516,1516,1,459.36349555426693
2025,"01","18160",1,"0047",1,1,"202410181601004712",1,2,2,1,2,,2,29,2,1,30,1,1996,1,,,,,,,,,,,,,,,,5142,9602,2,,3,2,1,1,0,3,3,0,3,0,3,12,,12,1,,1,1,1,1,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,600,,,,,,,600,600,600,1,430.5801529574076
2025,"01","2279201",1,"0021",1,1,"20250122792011002111",1,1,1,1,2,,1,32,1,1,20,8,1992,1,,,,,,,,,,,,,,,,2421,4649,1,,1,,1,5,0,8,8,8,8,8,8,48,,48,1,,1,1,1,2,,,,5000,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,5000,,,,,,,5000,5000,5000,1,852.206838099476
2025,"01","2279201",1,"0021",1,1,"20250122792011002112",1,2,2,1,2,,2,32,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2279201",1,"0021",1,1,"20250122792011002113",1,3,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2279201",1,"0021",1,1,"20250122792011002114",1,4,3,1,2,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2252301",1,"0028",1,1,"20231022523011002811",1,1,1,1,2,,1,56,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2252301",1,"0028",1,1,"20231022523011002812",1,2,2,1,2,,2,63,2,2,7,5,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,1197.8166582341505
2025,"01","2252301",1,"0028",1,1,"20231022523011002813",1,3,3,1,2,,1,28,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2252301",1,"0028",1,1,"20231022523011002814",1,4,3,1,2,,1,25,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","28078",1,"0027",1,1,"202410280781002711",1,1,1,1,2,,2,74,1,1,1,9,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,10,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,845.928181098311
2025,"01","28078",1,"0027",1,1,"202410280781002712",1,2,3,1,2,,2,51,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","28078",1,"0027",1,1,"202410280781002713",1,3,5,1,2,,1,31,3,3,27,3,1993,1,,,,,,,,,,,,,,,,3317,8530,3,5,1,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,2000,,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,1,1,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,2000,,,,,,,,334,2000,2000,2334,1,1103.814382586419
2025,"01","28078",1,"0027",1,1,"202410280781002714",1,4,5,1,2,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","28078",1,"0027",1,1,"202410280781002715",1,5,11,1,2,,1,75,5,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26219",1,"0134",1,1,"202401262191013411",1,1,1,1,2,,1,55,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26219",1,"0134",1,1,"202401262191013412",1,2,2,1,2,,2,56,2,2,8,12,1968,1,,,,,,,,,,,,,,,,5212,4772,2,,2,1,1,1,10,10,10,10,10,10,10,70,,70,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,906,,,,,,,906,906,906,1,833.4195492562726
2025,"01","26219",1,"0134",1,1,"202401262191013413",1,3,3,1,2,,1,29,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","26219",1,"0134",1,1,"202401262191013414",1,4,3,1,2,,2,18,4,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","25983",1,"0008",1,1,"202410259831000811",1,1,1,1,2,,1,57,1,2,16,9,1967,1,,,,,,,,,,,,,,,,5211,4630,2,,2,2,1,1,8,8,8,0,0,0,0,24,,48,2,48,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,1,,,700,100,,,,,,800,800,800,1,642.0038279535795
2025,"01","25983",1,"0008",1,1,"202410259831000812",1,2,2,1,2,,2,36,2,2,18,7,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,724.920429012011
2025,"01","25983",1,"0008",1,1,"202410259831000813",1,3,3,1,2,,1,18,3,3,31,7,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,638.8094846727134
2025,"01","25983",1,"0008",1,1,"202410259831000814",1,4,3,1,2,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2707002",1,"0034",1,1,"20241027070021003411",1,1,1,1,2,,1,49,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
2025,"01","2707002",1,"0034",1,1,"20241027070021003412",1,2,2,1,2,,2,48,2,2,20,9,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,3,1,4,2,,1,4,2,,2,,2,,2,,2,,1,5,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,672.5102602587637
2025,"01","2707002",1,"0034",1,1,"20241027070021003413",1,3,3,1,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2025,"01","2261602",1,"0026",1,1,"20241022616021002611",1,1,1,1,2,,1,57,1,1,17,12,1967,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,9,4,4,8,4,9,9,47,34,81,1,,1,2,2,2,,,,,,,,300,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1949,,,300,,,,2249,1949,2249,1,655.6216855557412
2025,"01","2261602",1,"0026",1,1,"20241022616021002612",1,2,2,1,2,,2,68,2,2,29,4,1956,1,,,,,,,,,,,,,,,,7354,1410,3,5,3,2,1,3,0,6,0,6,6,0,4,22,40,62,1,,1,1,1,2,2,240,,,,,,300,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1039,,,,,300,,,,1339,1039,1339,1,605.2655392923565
2025,"01","26185",1,"0080",1,1,"202501261851008011",1,1,1,1,2,,1,87,1,4,27,7,1937,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,957.6905788201444
2025,"01","26185",1,"0080",1,1,"202501261851008012",1,2,2,1,2,,2,84,2,4,24,6,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,3,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,1,2,2,2,2,1,10,7,4,,,,,,,,,,,,,1,884.1335139386583
2025,"01","26185",1,"0080",1,1,"202501261851008013",1,3,3,1,2,,2,60,3,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,
