condicion_ocupacion,sexo,edad,nivel_educativo_cod,Lengua,Etnia,Concentracion,Socializar,Experiencia,Movilidad
DESOCUPADO,1,14,5,10,5,2,2,2,2
DESOCUPADO,1,28,6,10,7,2,2,1,2
DESOCUPADO,2,35,5,10,7,2,2,1,2
DESOCUPADO,1,15,5,10,7,2,2,2,2
OCUPADO,1,51,3,10,7,2,2,1,2
OCUPADO,1,69,6,10,7,2,2,1,2
OCUPADO,1,30,9,10,7,2,2,1,2
OCUPADO,1,29,10,10,6,2,2,1,2
OCUPADO,2,32,10,10,7,2,2,1,2
OCUPADO,2,66,5,10,7,2,2,1,2
OCUPADO,2,33,9,10,7,2,2,1,2
OCUPADO,2,49,4,10,6,2,2,1,2
DESOCUPADO,1,14,3,10,5,2,2,1,2
DESOCUPADO,1,56,6,10,7,2,2,1,2
DESOCUPADO,2,54,6,10,7,2,2,1,2
DESOCUPADO,1,22,10,10,7,2,2,2,2
OCUPADO,1,54,9,10,7,2,2,1,2
OCUPADO,2,47,6,10,7,2,2,1,2
OCUPADO,1,49,6,10,7,2,2,1,2
DESOCUPADO,2,48,6,10,7,2,2,1,2
DESOCUPADO,1,42,6,10,7,2,2,1,2
OCUPADO,2,73,3,1,1,2,2,1,2
DESOCUPADO,2,46,8,10,7,2,2,1,2
OCUPADO,1,25,10,10,7,2,2,1,2
OCUPADO,1,20,6,10,7,2,2,1,2
DESOCUPADO,2,18,6,10,7,2,2,1,2
DESOCUPADO,2,29,6,10,7,2,2,1,2
DESOCUPADO,2,28,6,10,7,2,2,1,2
DESOCUPADO,1,25,6,10,7,2,2,1,2
DESOCUPADO,2,13,5,10,7,2,2,2,2
OCUPADO,1,45,12,1,1,2,2,1,2
OCUPADO,2,37,6,10,7,2,2,1,2
OCUPADO,1,48,9,10,7,2,2,1,2
OCUPADO,1,63,5,1,1,2,2,1,2
OCUPADO,2,60,9,10,9,2,2,1,2
OCUPADO,2,38,11,10,7,2,2,1,2
OCUPADO,1,66,5,10,6,2,2,1,2
DESOCUPADO,2,62,1,10,7,2,2,1,1
DESOCUPADO,1,15,5,10,7,2,2,1,2
DESOCUPADO,2,88,4,10,7,2,2,1,2
DESOCUPADO,2,65,6,10,7,2,2,1,2
DESOCUPADO,2,15,5,10,7,2,2,1,2
OCUPADO,1,51,8,10,7,2,2,1,2
OCUPADO,1,31,6,10,7,2,2,1,2
OCUPADO,2,40,6,10,7,2,2,1,2
DESOCUPADO,2,69,10,10,7,2,2,1,2
DESOCUPADO,2,46,9,10,7,2,2,1,2
DESOCUPADO,1,89,5,10,6,2,2,1,2
DESOCUPADO,2,83,6,10,7,2,2,1,2
OCUPADO,1,31,11,10,7,2,2,1,2
OCUPADO,2,29,11,10,7,2,2,1,2
OCUPADO,2,55,6,10,7,2,2,1,2
DESOCUPADO,1,17,5,10,7,2,2,1,2
DESOCUPADO,2,78,3,10,7,2,2,1,2
DESOCUPADO,1,76,9,10,9,1,2,1,2
DESOCUPADO,2,77,6,10,7,2,2,1,2
OCUPADO,1,42,11,10,7,2,2,1,2
OCUPADO,1,50,6,10,7,2,2,1,2
OCUPADO,1,32,10,10,7,2,2,1,2
DESOCUPADO,2,66,11,10,7,2,2,1,2
DESOCUPADO,1,64,11,10,7,2,2,1,2
DESOCUPADO,2,53,9,10,7,2,2,1,2
DESOCUPADO,1,55,6,10,7,2,2,1,2
OCUPADO,2,56,6,10,7,2,2,1,2
DESOCUPADO,2,79,4,10,7,2,2,1,2
OCUPADO,1,54,8,10,7,2,2,1,2
DESOCUPADO,2,83,6,10,7,2,2,1,2
DESOCUPADO,1,15,5,10,7,2,2,1,2
DESOCUPADO,2,89,3,10,7,2,2,1,2
DESOCUPADO,2,91,6,10,7,2,2,1,2
OCUPADO,1,37,11,10,7,2,2,1,2
OCUPADO,1,66,11,10,7,2,2,1,2
OCUPADO,1,73,6,10,7,2,2,1,2
OCUPADO,2,42,11,10,7,2,2,1,2
OCUPADO,2,57,6,10,6,2,2,1,2
OCUPADO,1,52,6,10,9,2,2,1,2
OCUPADO,1,35,10,10,7,2,2,1,2
OCUPADO,1,28,6,10,6,2,2,1,2
OCUPADO,1,27,11,10,7,2,2,1,2
OCUPADO,2,45,6,10,7,2,2,2,2
DESOCUPADO,1,88,5,10,7,2,2,1,2
DESOCUPADO,2,87,4,10,7,2,2,1,2
DESOCUPADO,2,86,4,10,7,2,2,1,1
DESOCUPADO,2,76,6,10,7,2,2,1,2
DESOCUPADO,2,38,6,10,7,2,2,1,2
OCUPADO,1,38,11,10,7,2,2,1,2
OCUPADO,1,37,9,10,7,2,2,1,2
OCUPADO,2,38,11,10,7,2,2,1,2
DESOCUPADO,2,35,11,10,7,2,2,1,2
DESOCUPADO,2,65,6,10,7,2,2,1,2
OCUPADO,1,41,6,10,7,2,2,1,2
OCUPADO,2,60,11,10,1,2,2,1,2
OCUPADO,2,64,11,10,7,2,2,1,2
OCUPADO,2,29,6,10,7,2,2,1,2
DESOCUPADO,1,64,6,10,7,2,2,1,2
DESOCUPADO,2,64,6,10,7,2,2,1,2
DESOCUPADO,1,13,5,10,7,2,2,2,2
DESOCUPADO,1,93,5,10,7,2,2,1,2
OCUPADO,2,62,6,10,7,2,2,1,2
DESOCUPADO,1,22,6,10,7,2,2,1,2
OCUPADO,1,45,9,10,7,2,2,1,2
OCUPADO,1,41,9,10,1,2,2,2,2
OCUPADO,2,40,9,10,7,2,2,1,2
OCUPADO,1,24,6,10,7,2,2,1,2
OCUPADO,2,45,4,10,7,2,2,1,2
DESOCUPADO,1,46,6,10,7,2,2,1,2
DESOCUPADO,1,21,6,10,7,2,2,1,2
DESOCUPADO,1,13,5,10,7,2,2,2,2
DESOCUPADO,2,71,8,10,1,2,2,1,2
OCUPADO,2,45,8,10,7,2,2,1,2
OCUPADO,1,39,11,10,7,2,2,1,2
OCUPADO,1,56,8,1,1,2,2,1,2
OCUPADO,2,36,11,10,7,2,2,1,2
OCUPADO,1,31,9,10,7,2,2,1,2
OCUPADO,1,24,8,10,7,2,2,1,2
OCUPADO,1,56,6,10,7,2,2,1,2
OCUPADO,1,28,6,10,7,2,2,1,2
OCUPADO,1,20,8,10,1,2,2,1,2
OCUPADO,2,48,8,1,1,2,2,1,2
OCUPADO,2,57,4,10,1,2,2,1,2
OCUPADO,2,52,6,10,7,2,2,1,2
OCUPADO,1,27,8,10,7,2,2,1,2
OCUPADO,1,31,9,10,7,2,2,1,2
OCUPADO,1,67,6,10,7,2,2,1,2
OCUPADO,2,59,6,10,1,2,2,1,2
OCUPADO,1,58,4,10,7,2,2,1,2
OCUPADO,1,46,6,10,7,2,2,1,2
OCUPADO,1,63,5,10,7,2,2,1,2
OCUPADO,2,43,3,10,7,2,2,1,2
DESOCUPADO,2,54,3,10,1,2,2,1,2
DESOCUPADO,1,15,3,10,7,1,1,2,2
DESOCUPADO,1,85,6,10,7,2,2,1,2
DESOCUPADO,2,49,1,10,7,1,1,1,2
DESOCUPADO,2,17,5,10,7,2,2,2,2
DESOCUPADO,2,24,6,10,7,2,2,1,2
DESOCUPADO,2,49,6,10,7,2,2,1,2
DESOCUPADO,1,27,5,10,7,2,2,1,2
DESOCUPADO,2,17,6,10,7,2,2,1,2
DESOCUPADO,2,13,5,10,7,2,2,2,2
OCUPADO,2,43,10,10,7,2,2,1,2
OCUPADO,1,42,10,10,7,2,2,1,2
OCUPADO,2,65,9,10,7,2,2,1,2
OCUPADO,1,29,9,10,7,2,2,1,2
OCUPADO,1,37,8,10,3,2,2,1,2
OCUPADO,2,61,9,10,7,2,2,1,2
DESOCUPADO,2,38,6,10,7,2,2,1,2
DESOCUPADO,2,16,5,10,7,2,2,2,2
DESOCUPADO,1,15,5,10,7,2,2,2,2
DESOCUPADO,1,69,6,10,7,2,2,1,2
OCUPADO,1,33,11,10,7,2,2,1,2
OCUPADO,2,36,9,10,9,2,2,1,2
DESOCUPADO,2,67,11,10,7,2,2,1,2
DESOCUPADO,1,36,6,10,7,2,2,1,2
OCUPADO,1,42,8,10,7,2,2,1,2
OCUPADO,2,50,6,10,7,2,2,1,2
OCUPADO,1,52,6,10,7,2,2,1,2
OCUPADO,2,54,6,10,7,2,2,1,2
OCUPADO,2,24,11,10,7,2,2,1,2
OCUPADO,1,56,9,10,7,2,2,1,2
OCUPADO,1,45,6,10,6,2,2,1,2
OCUPADO,2,21,8,10,7,2,2,1,2
OCUPADO,2,23,6,10,7,2,2,1,2
OCUPADO,2,65,6,10,6,2,2,1,2
DESOCUPADO,2,77,6,10,6,2,2,1,1
DESOCUPADO,1,13,5,10,7,2,2,2,2
DESOCUPADO,2,23,8,10,7,2,2,1,2
DESOCUPADO,1,60,6,10,7,2,2,1,2
DESOCUPADO,2,59,6,10,7,2,2,1,2
DESOCUPADO,1,19,6,10,7,2,2,1,2
DESOCUPADO,2,77,6,10,7,2,2,1,2
DESOCUPADO,1,37,6,10,7,2,2,1,2
OCUPADO,1,56,9,10,7,2,2,1,2
OCUPADO,2,70,3,10,7,2,2,1,2
OCUPADO,2,55,6,10,7,2,2,1,2
OCUPADO,1,37,6,10,7,2,2,1,2
OCUPADO,1,82,3,1,7,2,2,1,2
DESOCUPADO,2,89,1,10,7,1,1,1,2
DESOCUPADO,1,81,6,1,6,2,2,1,2
DESOCUPADO,2,77,6,10,7,2,2,1,2
DESOCUPADO,1,34,1,13,7,1,1,2,2
OCUPADO,2,28,8,10,7,2,2,1,2
OCUPADO,2,42,11,10,7,2,2,1,2
OCUPADO,1,52,9,10,7,2,2,1,2
OCUPADO,1,33,10,10,7,2,2,1,2
DESOCUPADO,2,24,10,10,7,2,2,1,2
OCUPADO,2,51,8,10,7,2,2,1,2
DESOCUPADO,2,16,5,10,7,2,2,2,2
DESOCUPADO,1,24,10,10,7,2,2,1,2
OCUPADO,1,48,11,10,7,2,2,2,2
OCUPADO,1,54,6,10,7,2,2,1,2
OCUPADO,2,48,9,10,7,2,2,1,2
DESOCUPADO,1,15,5,10,7,2,2,2,2
DESOCUPADO,2,86,3,1,1,2,2,1,2
DESOCUPADO,2,76,11,10,7,2,2,1,2
OCUPADO,1,46,10,10,7,2,2,1,2
OCUPADO,1,32,11,10,7,2,2,1,2
OCUPADO,2,48,11,10,7,2,2,1,2
OCUPADO,2,34,6,10,5,2,2,1,2
DESOCUPADO,1,41,6,10,7,2,2,1,2
DESOCUPADO,2,18,6,10,7,2,2,2,2
DESOCUPADO,1,13,5,10,7,2,2,2,2
DESOCUPADO,1,28,6,10,7,2,2,1,2
DESOCUPADO,1,30,6,10,7,2,2,1,2
OCUPADO,1,33,11,10,7,2,2,1,2
OCUPADO,2,38,11,10,7,2,2,1,2
OCUPADO,1,47,11,10,7,2,2,1,2
OCUPADO,1,43,11,10,7,2,2,1,2
OCUPADO,1,72,11,10,7,2,2,1,2
DESOCUPADO,2,74,11,10,7,2,2,1,2
OCUPADO,1,50,9,10,7,2,2,1,2
OCUPADO,1,49,9,10,7,2,2,1,2
OCUPADO,1,34,9,10,7,2,2,1,2
OCUPADO,1,20,6,10,6,2,2,1,2
OCUPADO,2,20,9,10,7,2,2,1,2
OCUPADO,1,22,8,10,7,2,2,1,2
OCUPADO,1,54,4,10,5,2,2,1,2
DESOCUPADO,1,21,9,10,7,2,2,1,2
DESOCUPADO,2,28,11,10,1,2,2,1,2
DESOCUPADO,2,65,4,10,7,2,2,1,2
DESOCUPADO,2,39,6,10,7,2,2,1,2
DESOCUPADO,2,15,5,10,9,2,2,1,2
DESOCUPADO,2,13,5,10,7,2,2,2,2
DESOCUPADO,2,46,9,10,7,2,2,1,2
DESOCUPADO,2,86,4,1,7,2,2,1,2
DESOCUPADO,1,18,10,10,7,2,2,2,2
DESOCUPADO,1,77,9,10,7,2,2,1,2
DESOCUPADO,2,74,6,10,8,2,2,1,2
OCUPADO,1,50,6,10,7,2,2,1,2
OCUPADO,2,71,9,10,7,2,2,1,2
OCUPADO,1,26,8,10,7,2,2,1,2
DESOCUPADO,2,84,11,10,6,2,2,1,2
DESOCUPADO,1,73,6,10,7,2,2,1,2
DESOCUPADO,1,49,6,10,7,2,2,1,2
DESOCUPADO,1,47,6,10,7,2,2,1,2
DESOCUPADO,1,27,6,10,7,2,2,1,2
DESOCUPADO,2,20,6,10,7,2,2,1,2
OCUPADO,2,36,11,10,7,2,2,1,2
OCUPADO,2,64,11,10,7,2,2,1,2
OCUPADO,2,37,11,10,7,2,2,1,2
OCUPADO,2,45,11,10,7,2,2,1,2
OCUPADO,2,27,10,10,7,2,2,1,2
OCUPADO,2,26,6,10,7,2,2,1,2
OCUPADO,1,53,6,10,7,2,2,1,2
OCUPADO,1,21,10,10,7,2,2,1,2
OCUPADO,2,50,6,10,7,2,2,1,2
DESOCUPADO,1,17,6,10,7,2,2,1,2
DESOCUPADO,2,14,5,10,7,2,2,2,2
DESOCUPADO,1,62,11,10,7,2,2,1,2
DESOCUPADO,2,23,10,10,7,2,2,1,2
DESOCUPADO,1,17,6,10,7,2,2,2,2
DESOCUPADO,2,13,5,10,7,2,2,2,2
OCUPADO,1,68,12,10,7,2,2,1,2
OCUPADO,1,27,11,10,7,2,2,1,2
OCUPADO,2,25,6,10,7,2,2,1,2
OCUPADO,1,29,11,10,7,2,2,1,2
OCUPADO,2,60,10,10,7,2,2,1,2
OCUPADO,2,64,12,10,7,2,2,1,2
DESOCUPADO,1,89,6,10,7,2,2,1,2
DESOCUPADO,2,87,5,10,7,2,2,1,2
DESOCUPADO,1,85,11,12,3,2,2,1,2
DESOCUPADO,2,82,11,10,6,2,2,1,2
DESOCUPADO,1,63,11,10,7,2,2,1,2
OCUPADO,2,55,9,10,7,2,2,1,2
OCUPADO,1,31,9,10,7,2,2,1,2
OCUPADO,2,29,5,10,7,2,1,1,2
OCUPADO,1,30,10,10,7,2,2,1,2
OCUPADO,2,32,9,10,5,2,2,1,2
OCUPADO,1,49,9,10,5,2,2,1,2
OCUPADO,1,59,11,10,7,2,2,1,2
OCUPADO,1,54,6,10,5,2,2,1,2
OCUPADO,2,28,6,10,7,2,2,1,2
DESOCUPADO,2,59,5,10,6,2,2,1,2
DESOCUPADO,2,13,5,10,7,2,2,2,2
DESOCUPADO,2,53,6,10,7,2,2,1,2
DESOCUPADO,2,26,6,10,7,2,2,1,2
DESOCUPADO,1,19,6,10,5,2,2,1,2
OCUPADO,1,46,9,10,7,2,2,1,2
OCUPADO,2,37,11,10,7,2,2,1,2
OCUPADO,1,24,11,10,7,2,2,1,2
OCUPADO,1,25,11,10,7,2,2,1,2
OCUPADO,1,47,6,10,7,2,2,1,2
OCUPADO,1,61,8,10,7,2,2,1,1
OCUPADO,1,24,10,10,7,2,2,1,2
DESOCUPADO,2,54,6,10,7,2,2,1,1
DESOCUPADO,2,16,5,10,9,2,2,2,2
DESOCUPADO,2,48,6,10,7,2,2,1,2
DESOCUPADO,1,15,5,10,7,2,2,2,2
OCUPADO,1,54,12,10,7,2,2,1,2
OCUPADO,2,19,6,10,7,2,2,1,2
OCUPADO,2,77,6,10,7,2,2,1,2
OCUPADO,2,21,10,10,7,2,2,1,2
DESOCUPADO,1,82,6,10,7,2,2,1,2
DESOCUPADO,2,73,11,10,7,2,2,1,2
DESOCUPADO,1,50,6,10,7,2,2,1,2
DESOCUPADO,2,48,6,10,7,2,2,1,2
OCUPADO,1,23,9,10,7,2,2,1,2
OCUPADO,1,43,8,10,7,2,2,1,2
OCUPADO,2,44,8,10,7,2,2,1,2
OCUPADO,2,41,6,10,7,2,2,1,2
OCUPADO,1,49,5,10,1,2,2,1,2
DESOCUPADO,2,44,6,10,7,2,2,1,2
DESOCUPADO,1,52,6,10,7,2,2,1,2
DESOCUPADO,1,18,6,10,7,2,2,1,2
DESOCUPADO,2,81,4,1,1,2,2,2,2
DESOCUPADO,1,50,6,10,7,2,2,1,2
DESOCUPADO,1,18,6,10,7,2,2,1,2
DESOCUPADO,2,22,6,10,7,2,2,1,2
DESOCUPADO,1,14,5,10,7,2,2,2,2
DESOCUPADO,1,47,11,10,9,2,2,1,2
DESOCUPADO,2,52,12,10,7,2,2,1,2
OCUPADO,2,68,10,10,5,2,2,1,2
OCUPADO,1,48,9,10,7,2,2,1,2
OCUPADO,1,47,8,10,7,2,2,1,2
OCUPADO,2,33,6,10,7,2,2,1,2
OCUPADO,1,37,10,10,7,2,2,1,2
OCUPADO,2,46,9,10,7,2,2,1,2
DESOCUPADO,1,20,10,10,7,2,2,2,2
DESOCUPADO,2,16,5,10,7,2,2,2,2
DESOCUPADO,1,87,6,10,6,2,2,1,2
DESOCUPADO,2,82,6,10,6,2,2,1,2
DESOCUPADO,2,73,6,10,7,2,2,1,2
DESOCUPADO,2,48,9,10,7,2,2,1,2
DESOCUPADO,1,56,6,10,8,2,1,1,2
DESOCUPADO,1,67,6,10,7,2,2,1,2
DESOCUPADO,2,38,6,10,7,2,2,1,2
DESOCUPADO,1,16,5,10,7,2,2,2,2
DESOCUPADO,1,35,6,10,7,2,2,1,2
DESOCUPADO,2,67,6,10,7,2,2,1,2
OCUPADO,1,70,11,10,7,2,2,1,2
OCUPADO,2,27,10,10,7,2,2,1,2
OCUPADO,1,63,11,10,7,2,2,1,2
OCUPADO,2,29,8,10,9,2,2,1,2
OCUPADO,2,32,9,10,7,2,2,1,2
DESOCUPADO,2,63,6,10,7,2,2,1,2
DESOCUPADO,1,30,6,10,7,2,2,1,2
DESOCUPADO,1,58,6,10,7,2,2,1,2
DESOCUPADO,2,51,4,10,7,2,2,1,2
DESOCUPADO,2,25,6,10,7,2,2,1,2
DESOCUPADO,2,19,6,10,7,2,2,1,2
OCUPADO,1,30,9,10,7,2,2,1,2
OCUPADO,2,37,11,10,7,2,2,1,2
OCUPADO,1,40,5,10,5,2,2,1,2
DESOCUPADO,2,53,5,10,6,2,2,1,2
DESOCUPADO,1,95,3,10,6,2,2,1,2
DESOCUPADO,2,82,6,10,7,2,2,2,2
DESOCUPADO,2,63,10,10,6,2,2,1,2
OCUPADO,1,61,11,10,7,2,2,1,2
OCUPADO,2,59,6,10,7,2,2,1,2
OCUPADO,2,54,6,10,7,2,2,2,2
OCUPADO,1,58,11,10,7,2,2,1,2
DESOCUPADO,2,47,11,10,7,2,2,1,2
DESOCUPADO,1,16,5,10,7,2,2,1,2
DESOCUPADO,1,78,4,1,6,2,2,1,2
DESOCUPADO,2,20,6,10,7,2,2,1,2
DESOCUPADO,1,18,6,10,8,2,2,1,2
OCUPADO,2,43,9,10,6,2,2,2,2
OCUPADO,1,19,10,10,7,2,2,2,2
DESOCUPADO,2,21,10,10,7,2,2,1,2
DESOCUPADO,1,17,6,10,7,2,2,2,2
DESOCUPADO,1,40,6,10,7,2,2,1,2
DESOCUPADO,2,40,6,10,7,2,2,1,2
DESOCUPADO,2,13,5,10,7,2,2,2,2
OCUPADO,2,49,12,10,7,2,2,1,2
OCUPADO,1,74,11,10,7,2,2,1,2
OCUPADO,1,59,9,10,6,2,2,1,2
OCUPADO,1,22,10,10,7,2,2,1,2
DESOCUPADO,2,21,10,10,7,2,2,1,2
DESOCUPADO,2,57,9,10,7,2,2,1,2
DESOCUPADO,1,23,11,10,6,2,2,1,2
DESOCUPADO,2,69,6,10,7,2,2,1,2
DESOCUPADO,2,42,6,10,7,2,2,1,2
OCUPADO,2,33,11,10,7,2,2,1,2
OCUPADO,2,44,12,10,6,2,2,1,2
OCUPADO,2,51,11,10,7,2,2,1,2
OCUPADO,1,25,10,10,7,2,2,1,2
DESOCUPADO,2,24,10,10,7,2,2,1,2
DESOCUPADO,2,61,11,10,7,2,2,1,2
OCUPADO,1,44,11,10,7,2,2,1,2
OCUPADO,1,35,10,10,7,2,2,1,2
DESOCUPADO,2,33,11,10,7,2,2,1,2
DESOCUPADO,2,39,6,10,7,2,2,1,2
DESOCUPADO,1,18,10,10,7,2,2,2,2
OCUPADO,1,52,11,10,7,2,2,1,2
OCUPADO,2,46,11,10,7,2,2,1,2
OCUPADO,1,56,11,10,7,2,2,1,2
OCUPADO,2,44,12,10,7,2,2,1,2
OCUPADO,2,50,9,10,7,2,2,1,2
OCUPADO,2,55,6,10,7,2,2,1,2
OCUPADO,2,20,6,10,7,2,2,2,2
OCUPADO,2,32,11,10,3,2,2,1,2
OCUPADO,1,24,10,10,7,2,2,1,2
OCUPADO,2,29,11,10,7,2,2,1,2
DESOCUPADO,1,62,11,10,8,2,2,1,2
DESOCUPADO,1,25,10,10,7,2,2,1,2
DESOCUPADO,1,76,9,10,7,2,2,1,2
DESOCUPADO,2,72,9,10,7,2,2,1,2
OCUPADO,2,39,11,10,7,2,2,1,2
OCUPADO,1,42,11,10,7,2,2,1,2
OCUPADO,1,43,11,10,7,2,2,1,2
OCUPADO,1,52,9,10,7,2,2,1,2
OCUPADO,2,38,11,10,7,2,2,1,2
DESOCUPADO,2,72,11,10,7,2,2,1,2
DESOCUPADO,1,73,11,10,7,2,2,1,2
DESOCUPADO,2,71,11,10,7,2,2,1,2
DESOCUPADO,1,31,11,10,7,2,2,1,2
DESOCUPADO,2,57,11,10,7,2,2,1,2
DESOCUPADO,2,26,6,10,7,2,2,1,2
DESOCUPADO,2,85,3,10,7,1,1,2,1
DESOCUPADO,1,38,6,10,7,2,2,1,2
DESOCUPADO,1,29,6,10,7,2,2,1,2
OCUPADO,1,67,11,10,7,2,2,1,2
OCUPADO,2,46,8,10,7,2,2,2,2
OCUPADO,1,36,11,10,7,2,2,1,2
OCUPADO,2,24,10,10,7,2,2,1,2
OCUPADO,2,72,6,10,7,2,2,1,2
DESOCUPADO,2,60,6,10,7,2,2,1,2
DESOCUPADO,1,65,6,10,7,2,2,1,2
DESOCUPADO,2,29,11,10,7,2,2,1,2
DESOCUPADO,2,85,4,10,7,2,2,1,1
DESOCUPADO,1,73,6,10,7,2,2,1,2
DESOCUPADO,1,57,11,10,7,2,2,1,2
OCUPADO,2,34,9,10,7,2,2,1,2
DESOCUPADO,2,85,11,10,7,2,2,1,2
OCUPADO,1,76,11,10,7,2,2,1,2
OCUPADO,1,53,12,10,7,2,2,1,2
DESOCUPADO,2,81,11,10,7,1,2,1,1
DESOCUPADO,2,69,11,10,7,2,2,1,2
DESOCUPADO,2,96,3,10,6,2,1,1,1
DESOCUPADO,2,86,6,10,9,2,1,1,1
DESOCUPADO,1,52,6,10,7,2,2,1,2
DESOCUPADO,2,49,6,10,7,2,2,1,2
DESOCUPADO,2,28,6,10,7,2,2,1,2
DESOCUPADO,2,20,6,10,7,2,2,1,2
OCUPADO,1,57,12,10,6,2,2,1,2
OCUPADO,2,68,11,10,7,2,2,1,2
OCUPADO,1,39,12,10,7,2,2,1,2
OCUPADO,2,39,12,10,9,2,2,1,2
OCUPADO,1,26,11,10,6,2,2,2,2
OCUPADO,1,29,11,10,7,2,2,1,2
OCUPADO,1,73,10,10,7,2,2,1,2
DESOCUPADO,2,55,9,10,6,2,2,1,2
DESOCUPADO,1,24,10,10,6,2,2,1,2
OCUPADO,1,54,11,10,1,2,2,1,2
OCUPADO,1,82,6,1,1,2,2,1,2
OCUPADO,1,28,11,10,7,2,2,1,2
OCUPADO,2,51,10,10,1,2,2,1,2
OCUPADO,1,22,11,10,1,2,2,1,2
DESOCUPADO,2,20,10,10,9,2,2,1,2
DESOCUPADO,2,78,4,1,1,2,2,1,2
DESOCUPADO,2,58,6,10,7,2,2,1,2
DESOCUPADO,2,31,11,10,7,2,2,1,2
OCUPADO,1,44,11,10,7,2,2,1,2
OCUPADO,2,42,11,10,7,2,2,1,2
OCUPADO,2,52,11,10,7,2,2,1,2
DESOCUPADO,1,75,11,10,6,2,2,1,2
DESOCUPADO,2,75,6,10,7,2,2,2,2
DESOCUPADO,2,23,10,10,7,2,2,1,2
OCUPADO,1,29,11,10,7,2,2,1,2
OCUPADO,2,34,11,10,7,2,2,1,2
OCUPADO,1,27,11,10,7,2,2,2,2
OCUPADO,2,29,11,10,7,2,2,1,2
OCUPADO,2,32,11,10,7,2,2,1,2
OCUPADO,1,59,9,10,7,2,2,1,2
OCUPADO,2,43,9,10,7,2,2,1,2
DESOCUPADO,2,71,6,10,7,2,2,1,2
OCUPADO,1,63,6,1,1,2,2,1,2
OCUPADO,2,38,6,10,5,2,2,1,2
OCUPADO,1,64,6,10,7,2,2,1,2
DESOCUPADO,2,70,4,10,7,2,2,1,2
DESOCUPADO,1,70,4,10,7,2,2,1,2
DESOCUPADO,2,67,5,10,7,2,2,1,2
DESOCUPADO,1,61,6,10,7,2,2,1,2
DESOCUPADO,2,58,6,10,7,2,2,1,2
DESOCUPADO,2,22,6,10,7,2,2,1,2
DESOCUPADO,2,36,6,10,7,2,2,1,2
OCUPADO,1,52,6,10,7,2,2,1,2
OCUPADO,1,53,8,10,7,2,2,1,2
OCUPADO,1,31,6,10,7,2,2,1,2
DESOCUPADO,1,62,9,10,7,2,2,1,2
DESOCUPADO,2,51,9,10,7,2,2,1,2
DESOCUPADO,1,17,6,10,7,2,2,2,2
DESOCUPADO,2,14,5,10,7,2,2,2,2
DESOCUPADO,2,73,6,10,7,2,2,1,1
OCUPADO,1,50,11,10,7,2,2,1,2
OCUPADO,2,55,8,10,7,2,2,1,2
OCUPADO,1,35,10,10,7,2,2,1,2
DESOCUPADO,1,18,6,10,7,2,2,1,2
DESOCUPADO,1,14,5,10,7,2,2,2,2
DESOCUPADO,1,77,6,10,7,2,2,1,2
DESOCUPADO,2,73,5,10,7,2,2,1,2
OCUPADO,1,53,12,10,7,2,2,1,2
OCUPADO,1,52,11,10,7,2,2,1,2
OCUPADO,1,44,11,10,7,2,2,1,2
OCUPADO,2,53,11,10,7,2,2,1,2
OCUPADO,1,20,10,10,7,2,2,1,2
OCUPADO,2,55,10,10,7,2,2,1,2
DESOCUPADO,2,81,9,10,6,2,2,1,1
OCUPADO,1,56,6,10,7,2,2,1,2
DESOCUPADO,2,50,11,10,7,2,2,1,2
DESOCUPADO,2,17,5,10,7,2,2,1,2
DESOCUPADO,2,20,10,10,7,2,2,1,2
DESOCUPADO,2,80,11,10,7,2,2,1,2
OCUPADO,1,62,11,10,7,2,2,1,2
DESOCUPADO,2,51,6,10,7,2,2,1,2
DESOCUPADO,2,33,6,10,7,2,2,1,2
DESOCUPADO,1,77,6,10,7,2,2,1,2
DESOCUPADO,2,68,6,10,7,2,2,1,2
OCUPADO,1,68,9,10,7,2,2,1,2
OCUPADO,1,67,6,10,6,2,2,1,2
OCUPADO,2,59,5,10,7,2,2,1,2
DESOCUPADO,2,69,5,10,6,2,2,1,2
DESOCUPADO,1,73,3,10,7,2,2,1,2
DESOCUPADO,1,26,10,10,7,2,2,1,2
DESOCUPADO,2,70,9,10,7,2,2,1,2
DESOCUPADO,1,36,6,10,7,2,2,1,2
DESOCUPADO,2,29,6,10,7,2,2,1,2
DESOCUPADO,1,79,4,1,9,2,2,1,2
DESOCUPADO,2,73,5,10,7,2,2,1,2
OCUPADO,2,64,11,10,7,2,2,2,2
OCUPADO,2,30,11,10,7,2,2,2,2
DESOCUPADO,1,68,11,10,7,2,2,1,2
OCUPADO,1,38,6,10,7,2,2,1,2
OCUPADO,1,59,12,10,7,2,2,1,2
OCUPADO,2,46,11,10,7,2,2,1,2
OCUPADO,1,56,12,10,7,2,2,1,2
OCUPADO,2,49,6,10,7,2,2,1,2
OCUPADO,1,32,11,10,7,2,2,1,2
OCUPADO,2,30,11,10,6,2,2,1,2
OCUPADO,2,48,11,10,7,2,2,1,2
OCUPADO,2,53,9,10,8,2,2,1,2
OCUPADO,2,56,11,10,7,2,2,1,2
OCUPADO,1,26,6,10,7,2,2,1,2
DESOCUPADO,2,15,5,10,7,2,2,2,2
OCUPADO,1,39,11,10,7,2,2,1,2
OCUPADO,2,47,11,10,7,2,2,1,2
OCUPADO,2,47,9,10,7,2,2,1,2
